order_id,user_id,product_id,category,price,quantity,order_date,region
8f851bb9-8fab-4afd-a792-6e684e706443,2a70f263-069e-4219-a2fc-13665ec485ed,ea43529d-5a4b-40f3-9d8d-36e8d9b90c86,Beauty,191.53,3,2024-09-21,East
e15117ce-039d-4d33-8a47-591789da7e9d,8690cd87-25c1-4515-8162-4fda13fea6e1,bcc146ce-6a73-46ea-9d5f-77132f889b96,Beauty,391.13,5,2024-05-04,South
0202f1fb-338d-4808-8705-ed23dfc615ba,f8e8addd-d4d8-409d-803e-2cbf8d076394,d08a11aa-6195-42f5-8f0d-214eddd62635,Books,239.55,4,2024-04-03,West
7cac596b-5f4a-4a06-b027-53e101415191,57b58e1b-f056-4107-bfef-58782a5016a4,ab409295-8b3c-41b3-bf18-4f8b765831d3,Beauty,143.66,8,2024-05-20,West
3fd4a70d-1805-4a91-9223-798528eec7cb,a27268e2-0ace-494d-bfc3-0c6f74bfb20e,b8900cfe-52e3-475f-bcf4-dcea15754dc3,Books,153.58,7,2024-08-29,Central
a17e1b4b-482b-480c-86e9-633faa2e9779,5d8b531b-a14b-4477-914d-9db3d4e86b01,694b418d-11c9-4237-8db9-98606df67089,Clothing,266.56,5,2024-05-19,North
c57dce96-0b35-4778-8582-d3c9f38d7374,ffff11e8-1b64-4af6-ac30-24e8d1d5c2f6,a2d4fca1-8e56-4131-a08c-be81887b8337,Books,257.54,3,2024-01-01,Central
94b2576e-a973-482e-a78b-48d89c52a48b,06a6fd9c-e391-478a-9ddb-4c6c304322cc,59ffa25a-4a3b-47d7-97f1-8174d9f9094a,Toys,382.49,3,2024-01-13,Central
4f340e1e-6f3a-4358-9b65-f2fc3b00b70d,1266e1fd-8881-4b57-93b9-43e3e80f5694,f7969531-2219-4481-96b6-4a27029545c2,Toys,9.17,10,2024-09-27,East
df736182-73cf-480f-8837-19b92c438443,4e73d5f8-7860-483f-b4d9-d68ba3faa267,5161ede2-eef2-454a-97d8-6c693600fec5,Electronics,73.75,8,2024-01-11,Central
4133decd-2145-4a64-9c83-01ac0deadca5,dd679b00-76ef-4f9c-a786-26b948d10f30,eefb42e8-cae9-4208-9e85-eaa10fa1e44a,Electronics,491.6,4,2024-06-15,South
99ffebde-9d8a-4886-8fe1-9b1cb076dd88,e60dd04c-8c07-4dd0-93e9-bb70aacaf9bc,7a2bd26c-f667-4393-aa92-4a9710f6f2b9,Books,221.01,5,2024-08-08,South
9eea7447-dfa2-4058-95f4-c5ef715c0603,caef9d51-1413-4dff-9f1a-cfd54e7e5582,f79d64f5-373c-4f2e-8049-c9c12ef4bd78,Beauty,65.62,7,2024-06-29,North
a5fe5351-3f39-47aa-b574-131909801c7b,8a42fdf9-cf05-4a0b-803a-1a006aadbfea,70da985d-77e2-4830-948b-d050baff7c93,Clothing,288.62,9,2024-01-23,East
1166af6f-7619-4b57-918d-248c23e337ef,7bccaeb9-0bc3-4747-bfb6-39bfdf8bb6ad,6e9ecade-b4c4-43cb-a9ee-b18547f23bdc,Clothing,268.09,8,2024-08-24,Central
a5794351-c103-45f1-b342-c322c5f14984,a92706ec-d5d5-4c22-bffb-14d02128ec88,e297d771-bdd0-4660-9e89-ea9742a02200,Toys,301.96,8,2024-11-09,West
09083aa7-d9af-4d6f-8ab9-eff3dc986c4d,8402bc8c-9063-4e5f-b60c-d4c0af00c4cb,41e64dd7-38a3-49bb-af4b-273c03db2b7e,Electronics,401.48,2,2024-04-13,West
ac494696-27cc-4876-a228-aa0941372d5a,4f53cb42-7e29-4ac0-abd2-fcf22b76eed1,567e2aa1-efcb-4811-aa0c-546b2d1a1d4f,Toys,491.91,7,2024-06-04,East
aab86741-0055-4dd5-9516-58701f847608,2a58581c-1b67-4e8c-a894-d4f1be5e37d6,bc52b553-4b9f-46d0-b3af-c7c8e58146af,Toys,116.01,8,2024-01-04,East
33fcac6f-c955-459e-9ac4-be9255949ce8,cb457fd2-510e-473a-a90e-7ae808e99252,c3995d19-f533-4704-afd8-0c4fbc32a471,Clothing,197.33,5,2024-04-24,South
fe1ba87a-e852-4ce2-a6e2-3285bbd8a111,98fa9e2c-01a6-414c-9f3b-46c82e42f602,43f68dba-ee88-4cea-a25d-030c169b008c,Toys,427.51,6,2024-04-07,Central
eca4bc09-3683-4224-a4c4-e3a3db3ac0d6,17315bf6-9e8d-437a-9ac6-3d1fab65f662,786a2fe8-6cb5-4446-bbe1-379c56815f38,Books,485.14,3,2024-01-29,West
03c01724-6f0f-420f-85c3-3d48e5698ad6,5e54c335-c4a3-460a-8a7d-77256858719a,7ac27fb9-81ed-442a-9171-41c39121835e,Clothing,121.75,6,2024-01-07,East
07c51107-dac0-4ac7-8e87-e30da9ae5a54,04edb2ca-ee68-4309-84de-1489e3ce528e,98bf1eae-ac36-4638-a01f-08cd1e23fbb1,Home,487.07,5,2024-08-01,East
fdb21a09-f84c-4036-8beb-17076517ae4b,928b8e14-d45b-4fdc-a821-0462623171d4,34eb8f69-443f-47f5-b5d6-e98c3e1265b7,Toys,383.03,2,2024-02-05,South
1b1cfd11-8805-409f-b48a-80c8fbc7b83e,931e6f27-9c9e-4334-912d-fa21491dbe54,6783381f-db5f-4daa-9e0d-b8c3c0d029c9,Electronics,476.1,3,2024-11-13,Central
6e369e57-0575-4126-8483-369391cda80e,aeffc54b-a0ea-481c-a999-ae95f16b3c6e,87eedf14-5194-406e-b58d-7761d0b1fa7e,Electronics,226.75,3,2024-10-26,West
dcabba20-0274-4373-89f9-d76f61e89d7f,fb617d85-d486-4361-b22c-efbc62ba89a7,84ea501a-d171-4eda-a69a-b5916826c8b1,Home,445.36,3,2024-01-07,Central
8ac4d2d5-61a2-4191-a23a-7388cb2e6e59,b8883fca-08fa-44a7-b95d-0fa6c5d1dba2,5851653c-4005-46fd-9eeb-dac91085a3cd,Home,41.78,2,2024-09-20,East
0c2c5ec1-a48b-4a8a-9521-2a6f89c54f3f,cce560ff-ed7f-492a-bb4e-8bd6755953a9,a4d47284-2558-4e0c-ab53-3ea3c4c54943,Clothing,48.57,3,2023-12-13,East
8e9a9c1e-3dbf-4095-b1bd-2ba94e54fbe9,7b09cc34-1b92-40f4-b49a-8a97922f366d,ad69b437-4bf5-4c14-be3f-c0b8950f7c07,Beauty,112.89,10,2024-04-08,Central
a5888985-6e30-44cf-88d8-f4142fc20b54,100ac889-2e24-479b-83e9-0d08360056a7,d0662c35-2437-40c3-ac9c-5f2870f4c52a,Home,134.29,8,2024-10-30,South
c0f373f0-201e-469a-8ba4-942eaff2af40,611d3222-5196-421b-9f38-7ef4aad67236,8853aba4-79d7-42b7-adb1-abb7712a37f6,Home,68.95,6,2024-02-26,South
0604af54-af47-4fe1-a0d8-ff62f2bbfeb1,700dbbab-84dc-4829-890a-c1f41603e654,fdab2d72-2bfd-4576-b217-7bbff19289d7,Books,472.05,5,2024-08-21,West
d525a5b6-ee85-4084-ab6c-e39f9cbe8d83,d86e1279-d645-4781-b10e-510e1a6a98a6,4a6e1e84-42a1-49cb-a121-5531927e8c4d,Toys,122.48,9,2023-12-15,North
4fcf86ae-5377-4d50-810e-aa68e34aa5ec,c5bb67c2-aeaf-4133-98b9-e9477d4ccd69,c9989d74-e6ae-4220-b430-ac4717c2b229,Clothing,467.6,4,2024-05-09,South
d3bc512b-a62c-4073-b0aa-dfdb3b31b3c7,1cff120f-411e-4287-8843-ccdb3a000718,16959f05-fd1a-4470-935a-aa3668ac3abb,Books,269.82,9,2024-01-04,East
b2355ed1-9858-466d-bc8d-765b9c7a45ff,bc7e7835-ca2f-4c92-a8b6-ee772cb91be9,3671628f-b0de-4ca4-9dba-2926407e00fb,Electronics,60.34,3,2024-08-12,Central
a6a90679-a8ef-463a-b174-377a60658c7d,98a8d5b9-1486-44a6-aa33-481315eea558,48165582-cfc6-40a2-afcc-09972e64aa39,Clothing,253.0,7,2023-12-18,South
816e25b2-afc0-4080-84fe-3b2775f61ffe,c72bbdb8-bc16-4dc4-a718-04e880ac1b59,df64c9f4-2950-4b2f-915a-14b1fb3aa9fd,Toys,100.88,1,2024-01-13,North
6b34eb3b-979e-4418-bead-d51ac809e5b7,b7fd6ce6-18ca-4e29-8195-c2e24f7a9fe2,e24ca37f-9188-4989-ae1a-03f8db162ece,Home,483.45,3,2024-07-14,West
731b0a54-0de1-491d-893a-1c8537e845dd,a63ca019-1669-4876-9a8c-27a6e6b2b96d,47ac5fd2-5103-43cc-b088-24db5b0bacad,Beauty,183.27,5,2024-04-17,South
c585961a-9849-4db9-b94e-f48791e1d722,42eb9f38-e59c-4fef-8359-1912eefb7e15,306de06b-a013-426f-85f3-85b4e685469c,Toys,421.46,10,2023-12-12,North
a7dd40cb-917e-41fa-81b5-8725eb5db1cb,bf70d11a-f269-4a6c-bf6e-d383906c4f2a,21482f92-fda4-4d61-bc4a-a5e857a8785a,Beauty,204.4,4,2024-02-10,West
96bb66f6-f351-43e7-8975-949db0120e0e,2fe21621-186a-450e-aa96-a15c8ba32fa9,450c01d7-cd6f-4ff5-96e0-f301a7f3662f,Home,41.23,5,2024-06-18,East
9b3472d8-dd07-4097-b422-1d0fe9d1fe25,cf9e1f1e-26c3-4c41-846d-3f421ca01193,84dc3355-17dd-4661-b013-4f545266f589,Toys,471.26,4,2024-03-12,East
319e16ab-bccd-42a0-8516-4f4abd284eb4,f512a7f9-25b3-4a67-b88d-a195f0d92e0e,367b231b-cd19-41cf-9c17-11bc329c3f9f,Clothing,279.24,3,2024-06-22,Central
c5bd8095-101c-42c0-83b9-724f4e79dfef,76887b51-f948-4627-996f-8afba23a4407,603453ed-a5c2-46cc-b942-2086ea74751e,Toys,275.03,6,2024-10-14,Central
1eddcbc2-0eec-4fa6-b15b-6aba80d16a77,5a794d93-236f-4e92-96cf-c524201613ec,bd5ef1e7-e9e8-4460-ac6c-972f564968b1,Electronics,147.14,2,2024-01-31,East
b58d2205-bc90-4cb3-b796-b040f3751de8,8d5dea2e-47d6-4999-b49f-ba0593941f49,1e86aa98-0337-4ceb-920e-c89366a4901e,Books,288.22,7,2024-04-13,Central
9749835e-f69f-455f-a070-74d8c64d2ca1,ac910b52-defe-447b-a4df-f38a38a60205,3ec8aa13-ba4c-41c5-8f2c-d265f345ec25,Toys,339.94,4,2024-07-29,East
4eaf82c7-c600-4f26-b7ef-5e5d60bf9d3e,e6bf7696-7ae3-4a2c-a49e-958f67b097ad,b4fd001b-c0a0-4de8-956d-e523946e796f,Beauty,401.04,5,2024-09-13,Central
715760a8-79de-430a-a5eb-c49f035ab559,ce1dcb91-f2be-475b-abb3-812b12e96920,51983373-ba02-428c-8914-54efa225e379,Beauty,63.46,6,2024-05-06,Central
24ac981a-f3b0-42b0-9e65-f1a17be6d487,14ed01eb-c10a-4ef8-9789-4135716b597e,1fdc7435-4c3b-4f06-9fef-469492a7d2ab,Electronics,310.57,7,2023-12-13,East
c5c05999-051c-457f-8097-23c78aedebd9,fc2cb94a-0f2b-42f7-abcf-d8e5f2b2e40e,5245a2b6-aa2e-43b5-b037-f1f61473052b,Electronics,122.62,2,2024-05-10,North
953761c1-3891-4373-a525-fb40c44e6c01,7ac025ac-c8ca-4359-8991-ad15932343fe,39c37283-b6e4-4df5-80a0-b9e580fa58f2,Beauty,364.29,4,2024-04-29,East
0f79629d-dc03-4e7c-a8d1-181cab861f0a,e949e302-0694-4bbf-8eb9-9e75fd4f7295,5fd0f060-9d5c-42e8-bfbc-fa1b17e458ab,Beauty,482.22,3,2024-11-13,North
214c742e-487b-4348-9121-b7e015299d33,d3e3902b-d6c4-4a14-8838-6a091ea807f8,87564b87-4c2a-4dd7-ae1d-e0b4d716fe1c,Home,331.41,4,2024-10-29,North
714bc9a6-1212-4e4a-9aa4-ae04bfc4b91f,136b2aa4-e34a-49de-acb4-09ae3f31e947,66e9862f-0fdc-45c4-a56f-17f292d0d612,Books,74.9,10,2024-04-12,Central
82f16d72-1a4a-4e05-b719-89c81f0dec59,803749c2-e53f-45e6-8ef7-4abbdab6a904,cf0eabf0-8101-477a-903b-d7bc7ae06d39,Home,200.69,7,2024-09-19,West
caf7f7bd-fbc9-4006-8edd-417e1888c969,8b6800e6-d85a-404a-96b2-e4a56f174f9c,224af05d-3a6c-45d1-8d6c-4c4551e03a10,Clothing,378.92,1,2024-01-03,Central
98ddd160-eb5e-4290-9768-c40f0d393446,4ac9e281-9187-4c9e-b5ae-18913df18685,1ecab450-e083-4249-a414-dbea61e0e849,Home,417.05,3,2024-01-21,North
b11cadf9-c1f1-4b29-b248-0113fdf53d0d,9f6e0e4e-18a5-43cd-a97a-bae6cebbd60c,a6057656-509d-4c04-afc4-a9d41746d732,Home,274.23,9,2023-12-09,East
1522f2c3-00b4-4926-ba64-83ab66a0f146,7a95d439-aeec-48af-a7c2-22f01ebf9617,15b56aa0-500a-47f1-84ed-a819acc3a3d6,Electronics,477.72,1,2023-12-15,Central
1cd1a530-2c85-425e-9bc1-3c62127e8243,381c2365-65fe-4710-b79c-0bb497b261d7,ceffad94-327a-4cdc-a8e9-f2419c503a98,Toys,475.7,7,2024-04-09,North
484043a1-75b3-4f38-b828-bbacd307fdf8,fb223fd8-d621-4dd4-abc2-4e733a105210,d57f6fb6-7499-4d66-a2d1-b71be51615ec,Books,477.56,1,2024-10-20,North
07c41485-6c28-4efb-a5e2-38786434106a,c23134d7-0838-4a91-b473-8048ba636579,a075eb77-a9e1-47b8-9a02-987e9dc67429,Home,107.01,1,2024-07-26,South
759149bc-6979-4546-8438-080c7d2afea6,d3195c4c-bb61-4d9c-8334-c666dcd910da,5cd8be3c-cc5a-41c1-a238-339546305747,Home,228.28,9,2024-10-02,West
54c1d073-1cb7-4e0a-baa0-12c719d5d700,36a28bbc-8128-4f71-aa4b-54fece80570c,96541fff-9903-4c81-bc86-c141a08bfd9a,Home,175.83,3,2024-11-15,South
67f152e8-503f-4a5b-a461-cc72a05385b0,b92a87d6-8442-43ea-ae82-ebf61993aa0c,779763c4-0286-4f27-aef2-ef870531aef9,Beauty,78.94,6,2024-04-16,West
8028ce56-5fb5-4256-937f-3972fa854738,0a8cb45f-ea2c-469d-8b39-d54a376dbcc5,9f21a5ad-603e-4934-9629-742dc3dc5ad0,Clothing,288.24,5,2024-06-19,West
91de188e-f9ad-4f8d-9e35-9ed01c12dee3,6af57016-3e49-452a-9a92-f106ce639206,e15d615a-027d-42ca-99aa-f484c32523b7,Books,339.69,6,2024-02-01,East
78bc6fca-2e7f-46c8-b4be-57e4c5b582c9,67a42e09-1e2a-402c-9382-8c0f148aaadc,7969e0ad-9fbc-46ac-9e82-44c2e5a3b677,Clothing,189.94,3,2024-11-02,South
93c9894e-3584-472c-a589-6352d238fd5b,eefde4a8-9539-4512-b9b8-a3e5b78c00ae,c0471137-89ea-48a5-a237-77f9bd465b27,Clothing,219.44,7,2024-05-14,North
623b4202-499f-4b49-b36c-b73039ee8f78,450dc45c-193c-41ba-964a-bb651269c5ee,8ce0ddf7-5865-4589-a55f-fb0546e1042e,Books,165.61,1,2024-11-15,North
69c11f8d-d0f9-4e1f-b96c-280f65cbeeed,8bd093d3-8376-4de8-a89e-24a991e39ac4,14e5b6f0-d840-4a52-a73a-6fd70460ae0f,Home,90.02,7,2024-07-13,North
a8a24e5e-427a-4fc6-99e8-c17eeda7a16c,3bb9d9d7-4701-4d6a-9ca6-8834bf0215e8,853cbe1a-fb07-464f-9463-faf5e1e56433,Electronics,435.73,2,2024-08-05,North
f2335fcc-9425-4d79-9e3b-ceb02f433c7a,9b82964d-79fc-4ecf-a212-88fb121d44d7,078ae7c1-490a-4f25-b256-15a4df959889,Books,191.51,9,2024-08-06,South
ef196f84-e9ad-4aed-b991-45b634b31ccc,b5980387-2cc9-4661-921b-8d32e914c338,ef2da0e9-eca1-4b83-aa4f-b7793d4e34ab,Home,405.99,8,2024-07-17,East
47601c71-b801-43df-8bab-b6888c449a91,45909982-496d-4ea5-804b-eb2aee823b8e,73e1c6e3-dcd7-4dc9-ac9a-7730bc416153,Clothing,159.22,4,2024-02-04,Central
e483efbc-ea99-4dd7-94d7-eb5786b6d8de,ead2ac2e-0d34-470e-8ca2-b9af5290e701,0d0cfba0-0c98-4318-9238-f68c5f9c637d,Books,90.99,5,2024-06-05,West
af235934-143a-453e-bbd8-f7b3150f58bc,a735acdb-b5a9-4cab-8c5c-61402f3c0a9f,8c1130f5-8476-4970-a257-6ff291d4a006,Electronics,170.5,3,2024-05-27,North
74ebcd39-89ed-45e6-81ca-7fe0cccbcbef,70023dd7-3d91-44a1-adab-f0f04d9f52b4,a2b711fb-7b5a-415d-a21f-1435fbccfa21,Home,457.53,2,2024-03-03,North
6c68b216-34a7-4572-a153-9429a6709762,c1d8b93a-e9cb-4639-8ab7-c728ce943e53,4cb28bc0-cd81-46c4-9cb8-ef335f1d7476,Electronics,101.91,6,2024-11-19,West
f85197fd-8ef9-4ae5-b6f8-2e2af651af64,e1c5f421-0b82-4935-b1e8-106a6111c8ff,f8fbd560-bcc3-44a5-b4ca-5977f22926c2,Toys,31.81,3,2024-09-07,West
32e3b523-ce97-4613-880d-fd6bde16f321,1fbcd240-e31d-4bdf-a500-54f69ea838fc,f435e27b-5d04-4596-ae5b-190192569bb2,Books,20.96,7,2024-05-14,East
b0911fe6-486a-40f5-b38c-b18aea0faaf7,a26ec098-5c2b-47d5-93bb-533ab05c2b74,517bc504-1c1f-4fa7-bb9a-7b47d1cd4824,Toys,182.36,10,2024-02-18,South
d71da361-ebaa-448f-9bb6-1d282baa2c8b,f4a314f8-2856-4f76-b89d-c929217b798f,cb2863d4-ece2-4a81-9d84-cc5647b36748,Beauty,121.77,5,2024-11-19,East
e9ad8bd3-a33b-4277-af9c-b1f2a5befaac,5f605a73-724b-49b0-b26f-7316af157424,9a288685-f473-4bea-b574-c01bb994dcff,Toys,417.74,5,2024-07-15,East
29a4881c-0c44-4b7f-a259-5ad38c158342,9bc888ce-e6fc-4b50-b864-9b201f9df261,55c81755-6452-4db6-9d1b-492c968a7580,Toys,96.13,9,2024-06-19,East
a7ae57f4-62a3-41fe-91f5-5677971b8f05,2dcc939d-ae08-405f-b962-4155a361ee84,b690c073-6d8c-4c16-9f02-2f8954e5d510,Books,368.22,10,2024-10-13,Central
5145121f-9ec6-415b-aac7-c01c46075d32,b39eedd4-4b8a-484b-9cbd-38ea76464e9b,9df3b2cd-e4fd-4bab-9cc9-1cba45fbace4,Beauty,356.03,4,2024-09-23,East
b426f879-9796-421b-a6b8-7a28c6a70fd6,956be027-9e94-4a96-bf80-29f152b23696,a6fd8937-9acf-400c-b23a-2bed760295f4,Toys,200.9,5,2024-05-26,North
0174eb82-413a-4c54-aba9-d6df078f544e,25f00fb9-a759-4ca6-8ec8-6cba7352c138,1447de80-5cbb-49fe-8431-a931e0e7e2c9,Home,448.63,5,2023-11-30,East
6cf033e7-d51f-46cc-8dd5-f536cef9ea40,eb79a67c-f9d2-4c89-b9eb-4a4285250c47,b567c842-428b-46f0-87bf-83aba28a7fce,Beauty,460.58,5,2024-08-16,North
6832c426-9e4b-4f97-90ca-e9fd36660424,78d132e7-498b-4c3b-a477-c80f9730f0f6,7d41b659-b72c-4946-abf8-912b8864a53d,Books,383.06,10,2024-10-21,Central
bf9f0fb1-1199-47bf-85a8-ec95389caab0,f1528b2e-3be4-4ef6-82e2-8442e1008ba0,bbf9f7a5-5e34-41b2-afd2-25d0d41083c1,Toys,131.67,9,2024-03-14,North
ac2ed521-6488-4e4e-9444-4f59944f7f2e,ed551965-51a9-40ac-8bc2-9d65024e4999,612de42f-f465-4460-8554-ad13c1bfa05f,Toys,152.24,1,2024-01-09,East
2dd75114-5285-44e5-a975-febb315e48e6,99772a62-c302-4084-80aa-b08d6cfc0bc2,9e7c6265-a6cf-473a-8a42-3247e57aa570,Books,489.49,5,2024-04-15,Central
fa9471a8-2ba1-4c39-a9a7-b0c9432b458f,03626c70-4c1a-4007-9b5b-7321a3c44554,22a228c0-6bea-44bb-a389-86017ff89116,Home,348.6,9,2024-08-09,North
f0df64b8-c903-4dcc-9813-3461db6ca8be,9c472294-219e-4a5b-95d1-8054fc3a5732,7fdbb95b-70d2-4241-835d-0b940ed2cd73,Home,470.06,6,2024-04-08,South
ef32f0b3-554d-4cdf-886d-decd5c41b409,e05bf003-311b-48de-9863-f5a6870b1e85,637e5848-df97-4e3f-ba41-d4346dcf8b5f,Books,282.09,5,2024-08-02,Central
8058bf52-0418-4977-bcab-037eece9cb52,d2e94609-95a7-47e4-a4be-7601d476e781,f14524aa-2af3-4739-ba8c-7b6e0bcd0031,Home,47.05,3,2024-08-04,East
6c4087dc-9efe-4327-a569-35168399e144,99c55337-ef60-4322-aeef-57fc33cb707c,594aeab7-ff4b-4a08-974d-9a7e48a69829,Books,37.16,1,2024-09-05,West
22c4723b-5e6e-425b-a7f4-315d5999aa38,f8127fe8-3438-43c7-8827-dd8f9ef6a983,8ed02265-f49e-4a3c-9151-38a4e7e6b52f,Toys,448.3,5,2024-05-10,North
6bf2afec-b2b2-41ac-b7ec-333d7bb453a0,d1166ab5-f41c-4d24-a09a-16f372775040,eb7dd396-ea68-44d2-bf90-713b685b91f6,Beauty,390.78,7,2024-08-01,West
a6bbbcdd-f55c-47eb-ac66-cd64bba6fb1d,f7781f48-d767-4f21-aaf2-dc51dd1296ca,8091e5cc-cbe6-4df5-ad26-d6e511591b2c,Clothing,101.6,1,2024-02-29,South
421c66f8-1e9f-4be3-8050-69bd0f257e72,ec22e5cb-086c-48b6-9893-32bbdc60c83c,bf13a463-8418-4783-9a52-d7963ced767d,Toys,16.12,3,2024-04-05,West
3c148355-255e-46d7-8891-cd3e640dfd80,143de096-a229-4d6e-94af-0e9e14f63567,401fefe4-b3b0-4241-bb31-7da7b12fe8ae,Beauty,78.16,3,2024-11-04,West
96031fa8-73ca-4911-8208-65b236a03c78,986431c7-6faf-414d-b15e-2ed16b473454,ad3b0f0b-7b0f-4d88-8ad5-3ab14dc55438,Books,489.89,3,2023-11-30,West
efcd3254-6276-47e8-8762-9c0faf6da826,8745491c-a097-4c02-b04e-39f555d4d9a1,a837f520-32b8-4e20-b158-2b5805e1d530,Books,393.28,10,2024-10-07,West
9defa83e-a170-4b64-81ef-8ece48ac1ef7,eef8e547-f0b4-459d-80b3-e57336249398,c30d3a15-1053-4af5-b219-5964810b57d8,Home,93.57,10,2024-07-19,West
116213e3-6201-4546-ab61-8dd7599fb874,16ce7002-4246-47d1-b0b5-8ee8a8d2860b,15aeb3ee-c647-4b1e-9d22-d0eec5684a98,Books,119.06,5,2024-08-10,South
42cf4e72-2f0b-4405-8373-0ad8f6383680,82ba0d60-961e-4325-a789-f9fd42fcb123,e7ade497-5bca-45b8-940d-13d7c1d39802,Home,323.55,4,2024-09-12,West
706f4eea-3cb7-44a2-ada2-b7bf5408ad7f,5d562ac6-4ca4-4184-849c-28be2706ac23,b02a4473-e4ee-4466-8293-15d2b36bc159,Electronics,293.06,8,2024-03-31,South
66e78e48-bf30-4c43-8c27-f46a1b352d71,87c770f8-031d-4784-92b8-f4da897ac1ef,60cd5d8d-6b42-4d15-b8fa-1ac6e59092e7,Toys,17.48,7,2024-05-03,North
c9cad1be-b439-4d98-8842-80a6c7da188b,9dcf4bdb-e2f1-4189-9adf-15f8a007711c,09375bd7-2f17-45f9-b9ac-767b932023ac,Clothing,356.46,5,2023-12-07,North
ef166e06-db16-43f9-b366-72b063f7d976,5b9ef7b6-1913-4bf2-bb6e-81707eafcfdd,0b75bd24-7d3a-4028-9f73-e8b0dd5f799b,Beauty,400.42,8,2024-10-11,Central
2cd9e210-af9e-4dd4-a9e9-865e0b5c7a0d,3c20d797-db5f-439b-b38d-1ccd5e0945b4,ec56fff7-fa9b-40f8-b83d-0c73d77e67b4,Clothing,421.75,4,2024-07-30,East
3c688995-5773-4949-b308-d45a4ae79eaf,b59bd0a9-7774-45b6-86e9-4c479933cdbd,f4f33a2a-2280-4c84-bf44-e5c2ce4b70bc,Home,318.86,4,2024-10-19,East
d4d0b531-d669-4260-a1eb-2c059c9a4bc6,af6f3672-354f-4350-bfec-78e0669fdfac,11fc2866-025b-4518-9a20-88bd26491076,Clothing,342.11,5,2024-01-15,West
6f4b3c7b-439e-42db-8a29-e3b0d7779bbb,e97d806c-001d-4a55-b217-ffd97491a2e0,9b3f9847-d7b2-4b75-bb83-9c846ef63198,Electronics,80.65,9,2024-03-16,Central
84326266-6d08-44aa-a0ef-888d1e759b15,b376113d-30e1-4db5-95c0-323b0f5f2072,83b38b89-af93-4e58-a254-3aef68f45ae5,Toys,170.67,10,2024-02-29,Central
4ec1d43e-9699-4cf9-98c2-4218a1aac393,85d2a9cd-afb6-4a92-863f-c528767354da,e70fff79-5a12-471c-8ff7-fe9e4be1e12a,Beauty,64.95,8,2024-02-03,North
257dfe79-6272-47cd-a9a2-d87f80ea7cec,8a3dd07d-bbf0-49f0-9d42-087e3deef20c,b63d4477-3923-4a84-b0c1-e9fef474d6a5,Electronics,493.04,7,2024-11-21,Central
9570164d-500a-46af-93d3-2456d0566022,b474d70c-3aef-4a5e-b04d-99863bfcbe1f,ba578ec8-550b-456e-b54c-b391ff4ad4f1,Toys,191.16,2,2024-04-29,Central
f2857a98-7015-4356-90e5-ddf3f60fb5ec,19a8e8b5-4786-4064-87d1-ea5df99b886b,fd003c6f-355c-48d7-8424-6fd4ff1bdd7b,Beauty,482.64,2,2024-01-04,South
03a09d31-8b8f-483f-8f47-65418d0d126c,597b27e9-6a9f-45d8-96fe-ebb1c69bda52,d12a3014-e157-4422-92d5-d4e532a62839,Clothing,112.92,10,2024-11-18,West
4f32452b-73e1-4ee4-bc0b-230bea26dc70,5e14c53c-5ada-4387-bc11-4c15e917cd6a,e9530592-1dac-4b56-886f-0df218cec4e9,Beauty,139.87,8,2024-01-12,East
00660e24-aac1-40f9-98ba-12fb5f824462,d183491c-cc01-43ea-a987-6d4882941c96,044f7af8-e095-494d-a94e-c850cb36cf34,Books,125.36,6,2024-06-29,West
7254cf57-1611-460b-bbf5-adfe82aa1edc,e48a99ff-d29a-4941-a6ef-b6594adaadd8,4c7944b7-07ae-421a-89c4-40d2a65ce955,Beauty,496.79,10,2024-11-01,East
3708ed0a-8b38-4f61-89c4-af81513f816c,77d1c06d-d4ba-40cb-9f73-30c96f35d51d,f1a0f089-836c-49c8-8aa5-352e88e90f2e,Electronics,107.1,2,2024-01-02,South
49142d10-b54f-4cb8-a949-5b654cfb2b89,f8cbda33-54b4-46fc-aa48-63c2a6c3ec2a,04a54f46-b956-4a78-ba65-2947d4cebe36,Electronics,319.93,6,2024-03-10,South
16ade135-2676-4207-942f-168575fe4e64,ef1dc0b3-0c9d-4940-83fb-2021f74fb5e1,e27dfeea-9d68-44de-b738-897059c6324c,Clothing,43.89,3,2024-01-03,West
24dffd02-94f0-48a3-98da-355747872aad,5fbb0682-0c13-4ffd-b7c9-a2dba9ffb823,18f4c260-94b4-44bf-89b1-833bd6c00917,Beauty,177.23,9,2024-02-10,Central
68a68fa1-5305-49a0-83e5-c6749f175e93,8efc0c59-934c-40ac-9abb-096f5dbc3d94,c2a65daf-cc8a-4a2d-b025-f7dc3e108bad,Toys,354.53,9,2024-09-21,North
c51c92fd-9a17-465d-b91a-1ec321233bb6,bdaf8d05-27c9-4e49-a0f6-3cafb9bc3981,6259489f-7f0d-4694-b2d4-839c809a0227,Toys,418.42,7,2024-01-24,South
33538e3c-ee8e-415b-a754-bdcce93bd053,ee90868f-0d23-4dcb-810f-6c320e18cbc7,cd72f193-9d34-40be-8565-38332a65a24f,Home,323.06,6,2024-06-13,Central
8a60d366-08f6-443c-be32-b2de6e5118bf,b0e225b7-633a-4590-bf2d-49f901aaa9c3,ceed15ff-6b75-4651-b286-2ac56dc3cabb,Books,369.08,7,2024-01-15,North
